10
15
5.953277400543648	2.332091403797195
6.454305967003063	7.248307632573461
6.852880994378969	7.53305483501506
2.082171685051116	1.8567001331731614
2.8892486611248467	3.113298711609951
4.366598244491479	1.844870758697259
9.676327666392291	4.115792486104244
6.768647819636541	0.08091572646727219
2.3226604750821576	5.926308231023663
7.158257095484255	7.267123279937203
3.336613269403067	8.582202845315845
2.5930589692977057	4.3749813914092535
3.796079866264783	0.9067250291656415
9.122085767489677	6.389017546913733
2.5559130369937986	5.191808702903864
